3749	25
26.507400	21.821800	108.175000	28.579500	79.987900	96.022900	81.667800	13.528200	121.229000	2.004830	644.799000	172.570000	170.835000	164.010000	136.766000	133.914000	134.994000	28.094000	2.772150	130.376000	128.570000	175.655000	91.816900	127.147000	13.528200	408.226000
28.000900	21.504500	107.295000	26.359200	79.997100	95.961100	79.294600	12.909500	123.314000	4.252690	627.441000	172.215000	170.436000	164.138000	138.005000	133.974000	137.652000	29.993600	6.874040	130.553000	128.696000	96.075400	97.073900	132.321000	12.909500	387.322000
26.500400	20.874900	108.889000	29.208300	79.989300	96.005400	82.388700	13.035400	121.015000	2.003150	649.734000	172.886000	171.159000	164.084000	136.693000	133.963000	134.994000	22.345900	-0.056844	130.281000	128.432000	175.852000	90.238900	126.620000	13.035000	385.268000
23.602100	21.754000	96.454500	24.864700	75.010300	86.116300	72.854100	12.092600	112.297000	1.992810	577.696000	169.713000	168.023000	164.125000	139.993000	132.496000	135.495000	29.527200	5.682610	128.444000	126.795000	108.149000	84.484700	129.604000	12.092500	382.227000
24.999800	27.599200	99.506100	24.335900	75.020800	91.994200	74.507200	15.859900	114.268000	2.486770	590.428000	170.622000	168.820000	164.150000	139.460000	132.930000	178.682000	29.993600	6.773210	128.681000	126.890000	52.898400	89.063900	130.780000	15.850500	434.526000
28.301100	25.290000	106.937000	28.184200	79.989600	92.032800	78.636300	12.559400	118.873000	2.002460	622.084000	172.045000	170.332000	164.269000	136.807000	133.630000	134.994000	29.742800	4.241350	130.123000	128.393000	175.611000	96.063200	127.014000	12.559400	287.608000
22.984900	27.961300	78.542500	20.197600	79.988100	63.981300	55.557600	6.995660	99.697900	2.003880	440.994000	167.581000	166.308000	164.092000	138.313000	131.349000	134.994000	15.592400	2.507510	128.831000	127.809000	170.916000	86.708800	121.835000	6.990750	168.505000
25.393500	23.192400	88.390000	21.946000	75.007700	74.010100	62.985900	9.465680	105.188000	2.003320	499.310000	168.067000	166.499000	164.131000	147.525000	132.674000	177.319000	29.261400	6.349190	127.931000	126.526000	63.427800	87.328900	127.755000	9.468630	277.854000
22.518900	47.058300	77.069900	19.231700	79.993600	67.094600	54.550700	7.126940	100.244000	6.000620	432.099000	167.833000	166.524000	164.135000	139.839000	131.583000	134.437000	18.650200	2.532530	129.047000	128.012000	169.257000	94.171900	117.608000	7.124600	348.384000
27.156000	23.300500	91.491300	21.906900	57.008600	74.097200	64.344800	8.456680	96.030100	1.504050	513.273000	165.080000	163.230000	158.605000	133.213000	127.771000	171.940000	29.993600	9.161090	123.474000	121.285000	56.230400	90.166100	127.363000	8.455180	283.121000
27.998000	21.180600	108.116000	27.956000	79.995900	92.999300	80.118600	12.066900	119.641000	2.001980	632.899000	172.300000	170.574000	164.217000	136.813000	133.730000	134.994000	29.993600	4.486850	130.197000	128.442000	175.343000	95.813700	126.492000	12.066900	358.590000
28.305900	20.105200	105.513000	27.415800	79.977800	92.490200	77.206700	14.392100	117.919000	2.000860	610.786000	171.981000	170.256000	164.163000	136.926000	133.723000	134.994000	25.360600	1.767320	130.073000	128.252000	175.752000	93.387500	127.249000	14.392100	325.659000
28.000100	33.467800	105.409000	24.562400	74.988500	91.005200	77.410600	12.412500	118.511000	1.991950	613.230000	171.053000	169.214000	163.995000	137.918000	132.923000	178.181000	29.993600	7.600570	128.861000	126.959000	52.459700	93.061500	129.354000	12.415900	391.048000
28.759600	13.750300	103.454000	25.301000	79.998900	94.022600	74.694900	14.459100	118.546000	4.995680	590.490000	171.654000	169.892000	164.064000	138.606000	133.895000	138.115000	29.852700	5.226140	130.310000	128.613000	97.390400	96.452500	135.136000	14.459100	378.993000
28.077900	31.993500	112.721000	29.363200	80.009000	97.994200	84.643400	12.675400	123.292000	1.999990	668.662000	173.243000	171.509000	164.157000	136.741000	134.178000	134.994000	24.115200	0.605291	130.377000	128.451000	175.717000	94.305400	126.679000	12.675400	389.480000
23.746800	23.329800	103.633000	26.959400	75.015500	93.991200	79.886400	12.248600	119.584000	1.992510	632.817000	171.276000	169.463000	164.118000	138.026000	132.956000	136.267000	29.993600	8.507350	128.644000	126.818000	110.611000	85.803900	129.311000	12.248600	442.703000
26.021700	22.111700	103.348000	27.402700	79.982500	90.002000	77.326200	11.762600	116.697000	2.001760	612.040000	171.489000	169.846000	164.134000	136.793000	133.371000	134.994000	25.524400	3.069620	130.028000	128.292000	175.590000	91.059200	126.392000	11.762600	319.637000
27.276800	26.115200	88.787200	20.344300	62.998800	71.025100	61.501400	7.544040	95.888600	1.505040	488.995000	165.591000	163.922000	161.111000	137.973000	129.103000	173.221000	29.491100	9.155380	124.891000	123.009000	50.193400	90.532700	128.878000	7.527440	309.361000
26.021300	21.283400	88.462700	21.127700	74.994000	74.004700	62.445200	10.037000	107.018000	2.497360	495.847000	168.199000	166.645000	164.129000	145.820000	132.457000	177.453000	29.964300	8.115270	128.200000	126.756000	70.503600	89.012600	127.085000	10.041800	249.394000
27.031600	24.307300	106.816000	27.927500	80.001800	95.095700	79.783700	14.486700	119.830000	2.003230	629.931000	172.220000	170.540000	164.131000	137.024000	133.908000	134.994000	26.141700	1.582350	130.265000	128.445000	175.386000	91.763600	127.082000	14.487600	408.573000
25.514900	19.195500	80.709800	20.933800	79.991200	64.035900	55.195100	7.260710	99.394700	1.995580	437.227000	167.689000	166.415000	163.834000	138.741000	131.548000	134.431000	15.650200	2.040870	128.984000	127.882000	170.690000	90.857800	122.294000	7.260710	154.132000
27.963600	24.789100	111.659000	29.101500	79.998100	97.014200	83.695200	12.695200	125.500000	2.005400	661.032000	173.373000	171.617000	164.278000	136.568000	134.099000	134.994000	29.993600	6.897760	130.441000	128.582000	176.342000	94.011600	126.051000	12.695200	340.068000
25.981600	20.292600	88.437500	20.860100	75.010800	74.017700	62.450100	9.691850	105.074000	2.499700	495.191000	168.152000	166.603000	164.145000	146.356000	132.488000	177.446000	27.429000	7.911870	128.037000	126.540000	95.256300	87.833000	127.121000	9.705990	248.389000
23.476200	20.366600	97.731900	25.083500	75.031200	87.131700	74.255800	11.675400	113.460000	1.992990	589.037000	170.001000	168.259000	164.136000	139.636000	132.530000	135.494000	29.357000	5.635840	128.494000	126.792000	106.648000	85.143500	129.057000	11.675400	404.475000
27.227200	31.133100	103.214000	26.652200	75.011600	90.490200	75.977500	13.233500	116.486000	1.992730	602.150000	170.771000	169.032000	164.256000	138.793000	132.903000	178.277000	29.993600	7.333440	128.776000	126.980000	53.856600	92.035400	129.840000	13.241000	406.234000
27.480900	25.553800	106.608000	26.018900	74.986600	95.979800	79.124500	15.756900	121.883000	2.001760	626.975000	171.887000	169.981000	164.132000	138.004000	133.356000	179.251000	29.993600	9.351020	129.079000	127.111000	52.839400	91.248000	130.373000	15.762300	405.959000
27.506500	19.200300	104.317000	25.231100	75.015600	90.514600	76.807200	12.745900	120.524000	1.734490	609.232000	170.995000	169.152000	164.258000	138.680000	132.962000	178.529000	29.993600	9.411230	128.866000	127.072000	57.061200	92.188800	130.064000	12.740300	387.047000
28.468900	22.395800	105.289000	25.299800	75.017700	92.023500	76.826800	14.552100	117.538000	1.743180	608.520000	171.308000	169.386000	163.912000	137.670000	132.961000	178.374000	29.993600	8.582120	128.812000	126.956000	56.067600	94.704500	129.903000	14.562600	329.781000
28.510700	22.261000	105.331000	25.062900	75.010800	91.992900	76.820400	14.202200	117.100000	1.738590	608.574000	171.245000	169.365000	164.129000	138.100000	132.999000	178.281000	29.993600	6.769020	128.867000	127.005000	49.929300	94.773700	130.261000	14.214600	336.299000
25.598500	22.690300	103.497000	26.798100	79.998600	88.108800	77.898600	9.269290	118.280000	2.001890	616.110000	171.650000	169.966000	164.107000	136.615000	133.230000	134.994000	28.318300	4.971340	130.077000	128.389000	174.920000	89.413000	125.847000	9.276410	316.911000
25.591700	27.420800	103.821000	28.704800	79.992600	89.115700	78.230200	10.239600	117.750000	2.001030	618.478000	171.744000	170.045000	164.191000	136.795000	133.352000	134.994000	26.388300	2.703070	130.143000	128.412000	175.017000	89.214000	125.775000	10.241600	310.225000
28.487800	31.652400	108.548000	26.224900	74.992200	93.993700	80.058700	12.834900	120.885000	1.996880	634.136000	171.638000	169.782000	164.087000	137.984000	133.185000	178.457000	29.993600	8.158170	129.017000	127.097000	53.924100	94.699300	129.170000	12.821300	396.975000
26.982500	32.363900	108.862000	28.328900	79.991100	95.029300	81.880000	11.808600	120.406000	1.999690	647.449000	172.344000	170.588000	164.170000	136.858000	133.821000	134.994000	29.883100	3.648090	130.363000	128.532000	176.299000	94.894600	127.568000	11.808900	425.233000
22.978100	28.396000	78.588300	20.355700	80.000400	64.026200	55.610200	7.022840	100.817000	2.007210	441.361000	167.624000	166.321000	164.067000	138.046000	131.328000	134.994000	19.873300	4.961830	128.790000	127.789000	170.901000	86.709200	121.837000	7.022840	154.953000
26.012400	18.535600	82.156100	21.173200	80.019000	64.986600	56.143300	7.624920	101.269000	1.990090	444.710000	167.939000	166.631000	164.130000	139.306000	131.695000	134.559000	20.461600	3.482340	129.030000	127.892000	171.084000	92.565500	122.526000	7.621360	155.021000
26.511100	21.846100	108.178000	28.241700	79.997400	95.981900	81.667000	13.493600	122.121000	2.003360	645.574000	172.546000	170.790000	164.106000	136.953000	133.897000	134.994000	29.993600	3.691180	130.296000	128.521000	175.703000	92.478100	126.859000	13.493600	430.261000
25.971600	24.665900	102.245000	26.289400	74.989600	92.486400	76.273900	14.674000	117.073000	2.496710	603.711000	171.313000	169.425000	164.158000	137.818000	132.865000	179.880000	29.993600	6.353320	128.748000	126.946000	46.557800	88.703300	129.626000	14.674000	332.085000
26.013400	22.266800	102.845000	27.606700	80.014100	89.027200	76.831300	11.583400	117.864000	2.004180	608.406000	171.565000	169.836000	164.157000	136.894000	133.353000	134.994000	27.658600	3.821650	130.067000	128.364000	175.484000	91.079600	124.613000	11.583400	306.200000
27.477900	20.392400	100.726000	24.117800	74.992100	85.078300	73.245600	10.543900	114.441000	2.000600	580.757000	170.176000	168.457000	164.077000	139.086000	132.524000	177.941000	29.993600	7.074480	128.641000	126.887000	47.122600	91.263500	128.582000	10.548100	319.352000
26.514800	22.304600	107.008000	27.134200	74.983200	95.692000	80.490400	13.889900	123.172000	2.497840	637.814000	171.938000	170.121000	164.119000	137.743000	133.302000	179.528000	29.993600	10.064200	129.126000	127.192000	99.737800	89.897200	129.028000	13.886000	398.835000
28.743100	44.435500	111.002000	28.135200	79.993400	100.121000	82.260700	12.971900	126.907000	4.998490	650.095000	173.338000	171.537000	164.110000	137.797000	134.435000	138.483000	29.993600	5.555760	130.699000	128.802000	86.851600	96.071700	131.159000	12.971900	391.069000
25.986500	21.966300	84.362100	21.443800	79.995000	67.148900	58.376200	7.353800	104.247000	1.993810	463.428000	168.297000	167.026000	164.095000	139.409000	131.865000	134.708000	22.286200	5.226730	129.028000	127.941000	171.569000	92.161500	120.880000	7.353240	148.021000
23.749600	27.438400	95.667400	24.367300	75.001900	86.109700	71.918100	13.052700	112.811000	1.992900	570.192000	169.625000	167.879000	164.091000	140.297000	132.569000	135.625000	29.978200	7.406050	128.377000	126.816000	110.681000	85.043800	129.576000	13.052700	342.618000
27.511900	19.322500	99.833300	24.364800	75.000000	87.492400	72.329600	14.442000	115.887000	2.001810	573.733000	170.230000	168.495000	164.241000	139.722000	132.835000	178.432000	29.993600	9.087040	128.683000	127.014000	53.514400	91.424600	129.289000	14.438600	324.786000
26.012600	19.774400	83.474900	20.960900	79.988800	66.214200	57.462300	7.478720	102.251000	1.991860	455.544000	168.120000	166.855000	164.199000	139.163000	131.762000	134.597000	19.634200	3.888790	129.019000	127.941000	171.343000	92.121600	121.710000	7.478720	148.108000
28.743600	12.005400	109.064000	26.651200	79.999300	100.072000	80.320900	15.381400	123.892000	4.989320	634.754000	172.843000	170.985000	164.146000	137.924000	134.383000	138.184000	29.993600	5.220680	130.468000	128.644000	90.824900	96.387800	132.415000	15.381400	437.901000
25.498800	20.106200	81.373800	20.748800	79.996400	64.992200	55.875100	7.775700	100.379000	1.993680	442.998000	167.723000	166.467000	164.103000	139.938000	131.756000	134.532000	19.255200	2.592830	128.926000	127.887000	170.617000	92.784400	122.170000	7.775700	185.101000
28.270300	23.111300	106.884000	27.089900	79.999400	91.983100	78.614300	12.530400	117.989000	1.999260	621.362000	172.036000	170.321000	164.129000	136.700000	133.614000	134.994000	29.076600	3.455670	130.151000	128.392000	175.685000	96.132300	127.070000	12.530400	318.560000
24.005600	21.139500	99.949100	26.713200	74.997400	91.115100	75.943600	12.983700	116.852000	2.998880	601.372000	170.717000	168.901000	164.094000	138.218000	132.740000	184.802000	29.993600	8.464490	128.714000	126.964000	110.666000	86.115500	129.139000	12.983700	435.603000
28.010100	14.470900	105.898000	28.145500	79.990800	90.410000	77.890000	11.817500	118.798000	1.996010	615.752000	172.054000	170.352000	164.239000	136.869000	133.576000	134.994000	28.844200	3.665520	130.245000	128.578000	175.165000	94.495400	124.881000	11.818100	299.501000
28.011500	22.728500	109.866000	28.448100	80.000700	96.982900	81.854400	14.401000	122.394000	1.997180	646.804000	172.975000	171.253000	164.014000	136.685000	134.061000	134.994000	29.455800	4.021910	130.355000	128.595000	176.134000	93.506300	127.001000	14.401000	348.667000
27.505800	23.238900	104.813000	25.601400	54.013200	89.025900	77.301900	10.552700	104.681000	1.502880	615.372000	167.682000	165.367000	157.478000	132.353000	128.767000	173.071000	29.993600	9.283890	123.944000	120.796000	51.003100	90.662100	129.994000	10.568400	359.851000
26.461800	36.197700	108.239000	28.153900	74.995300	99.087900	81.776800	15.919000	124.445000	2.497920	647.966000	172.501000	170.759000	164.076000	137.811000	133.583000	180.424000	29.993600	7.948990	129.153000	127.196000	48.341200	89.448400	129.021000	15.919000	412.517000
29.001800	35.650400	83.303300	20.310200	75.025000	62.010400	54.304300	4.650510	102.380000	2.492130	430.717000	167.664000	166.106000	164.125000	148.667000	132.360000	133.211000	22.812500	3.973960	127.736000	126.479000	77.772300	82.836400	126.061000	4.647740	85.625300
25.500000	20.379700	81.475300	20.538300	79.994400	65.036000	55.975100	7.736950	99.896700	1.995240	443.460000	167.710000	166.446000	164.105000	139.130000	131.670000	134.523000	19.607500	3.014880	128.881000	127.768000	170.639000	93.302400	122.333000	7.736950	197.940000
20.996000	42.814800	72.531600	20.079400	79.986300	63.512300	51.535500	6.352600	98.455800	5.997980	408.953000	167.262000	166.054000	164.235000	153.029000	133.327000	134.207000	14.728300	0.186634	128.777000	127.901000	168.550000	92.734800	117.214000	6.352600	381.637000
25.608000	24.378900	103.822000	27.691700	79.995500	91.024400	78.214400	11.886300	117.895000	1.999260	618.380000	171.777000	170.090000	163.991000	136.732000	133.453000	134.994000	27.685100	4.485410	130.015000	128.375000	174.840000	90.053400	127.229000	11.886300	374.843000
25.959800	35.395300	105.021000	27.268600	74.989700	95.991500	79.061000	15.416700	121.153000	2.499780	627.047000	171.802000	170.019000	164.122000	138.256000	133.295000	180.146000	29.993600	7.391160	129.005000	127.081000	47.655200	88.426300	129.481000	15.416700	402.961000
28.995100	35.343400	83.045600	20.250400	74.992800	61.992200	54.050500	5.183170	102.933000	2.486730	429.038000	167.740000	166.174000	164.276000	153.504000	133.611000	133.378000	22.571100	4.479200	127.892000	126.490000	78.062800	82.873400	125.895000	5.182160	106.244000
26.703200	38.671500	107.537000	26.241700	74.991600	100.044000	80.825100	18.345200	121.720000	2.000900	639.915000	172.382000	170.460000	164.146000	138.255000	133.685000	179.541000	29.993600	7.326070	128.966000	127.034000	52.528500	90.674300	130.136000	18.354100	426.306000
28.093500	31.934600	112.670000	29.553000	80.001200	97.994000	84.576400	12.541000	123.858000	2.001720	668.505000	173.257000	171.550000	164.047000	136.648000	134.177000	134.994000	26.507600	1.414840	130.453000	128.395000	175.744000	94.126000	126.616000	12.541000	384.909000
28.290600	23.258100	107.349000	27.352500	79.990200	92.324900	79.058700	12.555300	119.102000	2.001590	625.420000	172.165000	170.466000	163.986000	136.731000	133.708000	134.994000	25.506400	1.080360	130.260000	128.445000	175.830000	94.215100	126.087000	12.555300	318.841000
26.496100	32.657300	108.176000	27.252200	75.028200	99.067100	81.679700	15.904100	123.869000	2.499570	646.321000	172.392000	170.577000	164.165000	137.965000	133.574000	180.176000	29.993600	7.523070	129.148000	127.094000	46.458900	89.453200	129.390000	15.904100	442.859000
22.520700	45.475700	75.674700	18.458700	79.989200	67.127100	53.154200	8.369690	99.466400	5.996300	421.245000	167.423000	166.193000	164.145000	141.905000	131.724000	134.510000	20.458100	3.198320	128.961000	128.026000	168.759000	95.587500	124.453000	8.369690	388.856000
28.482800	21.911700	105.194000	25.621400	62.990100	91.112200	76.711700	13.733600	110.284000	1.504000	609.266000	169.370000	167.443000	162.259000	136.463000	130.872000	175.491000	29.993600	8.007670	126.017000	123.535000	50.862700	92.890600	130.085000	13.721900	388.924000
25.489500	19.979600	81.340200	20.711500	79.977900	65.006500	55.850800	7.676100	100.360000	1.993510	442.979000	167.750000	166.495000	164.128000	140.068000	131.801000	134.564000	18.094800	2.188520	128.960000	127.903000	170.786000	92.328700	121.899000	7.676100	174.440000
25.610400	21.897200	103.245000	26.585700	79.981400	88.093600	77.634500	9.291260	116.422000	2.004570	613.449000	171.541000	169.858000	164.137000	136.630000	133.207000	134.994000	23.635600	2.501210	129.939000	128.161000	174.700000	89.549700	125.945000	9.291260	333.596000
28.751400	13.212400	109.095000	27.500200	79.974500	100.114000	80.343700	15.336100	124.643000	4.992130	634.864000	172.870000	170.995000	164.054000	137.840000	134.380000	138.175000	29.993600	5.113190	130.527000	128.682000	91.791200	96.540400	132.258000	15.336100	447.468000
27.219700	41.918700	104.168000	24.930900	57.005200	88.032200	76.953400	10.082700	103.990000	1.504820	612.211000	167.591000	165.368000	157.985000	132.695000	129.068000	173.446000	29.993600	7.637840	124.575000	121.748000	53.779300	94.506800	127.936000	10.072200	466.963000
26.589400	23.216400	104.363000	27.414500	75.003700	94.105300	77.772400	14.286900	121.691000	2.992960	616.480000	171.941000	169.998000	164.124000	137.761000	133.092000	180.122000	29.993600	9.226010	129.049000	127.221000	51.885200	89.641200	128.719000	14.286900	288.694000
25.490400	19.843700	80.659400	20.959100	79.984000	63.918500	55.166300	7.274720	100.433000	1.990780	437.200000	167.716000	166.432000	164.181000	140.903000	131.792000	134.444000	19.567100	2.067450	128.845000	127.823000	170.791000	92.200100	122.432000	7.274360	140.322000
23.092300	31.309200	75.303500	19.955700	79.980500	63.524000	52.211000	5.421880	99.026500	5.998930	413.790000	167.611000	166.317000	164.110000	139.234000	131.147000	134.050000	16.330900	2.715350	128.836000	127.829000	168.765000	94.657800	117.921000	5.421880	196.955000
26.533900	30.079800	93.845900	22.461300	62.992700	77.016000	67.310800	8.514550	99.129700	1.502010	535.342000	166.532000	164.709000	160.379000	135.578000	129.240000	173.658000	29.993600	7.596810	125.132000	123.114000	53.250700	91.993900	128.891000	8.496190	347.741000
28.310900	22.865000	106.972000	27.207900	79.996000	92.020500	78.661100	12.516500	118.211000	2.001890	621.874000	172.075000	170.319000	164.058000	136.670000	133.614000	134.994000	28.899700	3.001410	130.135000	128.394000	175.695000	96.189300	127.033000	12.516500	323.896000
25.405600	23.751400	88.203400	21.400500	75.023200	75.039700	62.806000	10.781400	107.617000	2.004360	499.041000	168.350000	166.772000	164.302000	149.512000	133.015000	177.412000	29.993600	7.652570	127.997000	126.716000	56.945300	88.065800	128.137000	10.777800	243.927000
28.734300	38.956400	111.051000	27.846200	80.004300	100.112000	82.317100	13.784000	128.684000	4.990050	650.522000	173.372000	171.578000	164.152000	138.111000	134.455000	138.291000	29.993600	5.634280	130.738000	128.791000	89.961500	97.279700	131.174000	13.784000	383.709000
28.305800	24.557400	106.302000	27.978900	79.997600	93.008300	77.995400	14.184200	118.117000	2.002970	616.872000	171.939000	170.225000	164.082000	136.954000	133.777000	134.994000	26.406100	1.738390	130.098000	128.260000	175.589000	94.073100	127.141000	14.185100	345.247000
27.475700	23.196100	104.745000	25.563400	53.978000	88.996500	77.264100	10.520100	104.319000	1.504130	614.772000	167.650000	165.332000	157.480000	132.382000	128.771000	173.067000	29.993600	8.797900	123.902000	120.791000	51.202500	90.719500	129.945000	10.535400	364.166000
25.983800	22.319400	102.436000	26.715800	74.999300	93.097200	76.452200	14.386800	117.720000	2.999580	605.325000	171.446000	169.548000	164.192000	137.707000	132.910000	179.996000	29.993600	6.932820	128.854000	127.057000	49.247400	89.066700	128.960000	14.386800	359.207000
24.963500	26.489500	98.624300	24.231500	75.011500	91.000100	73.660100	15.773300	114.281000	2.489880	583.576000	170.499000	168.687000	164.015000	139.099000	132.865000	178.670000	29.993600	7.015460	128.652000	127.014000	51.246800	88.802200	130.536000	15.765300	401.552000
24.037000	25.501800	101.237000	27.215300	75.020100	92.124000	77.200000	12.775800	117.783000	2.996810	611.476000	170.839000	169.012000	164.030000	138.621000	132.870000	179.165000	29.993600	5.984140	128.742000	126.931000	108.695000	86.145200	128.549000	12.775800	448.066000
26.985800	21.538600	109.497000	28.909800	80.007000	97.028400	82.510900	13.785900	121.944000	2.003970	651.780000	172.810000	171.069000	164.082000	136.821000	134.024000	134.994000	29.366700	2.500880	130.360000	128.539000	175.845000	92.417000	126.917000	13.785900	421.081000
22.988300	28.356300	78.572100	20.471100	79.992500	63.960400	55.583800	7.118550	100.193000	2.002070	441.384000	167.600000	166.293000	164.085000	137.993000	131.285000	134.994000	16.480700	2.856550	128.818000	127.821000	170.961000	86.647300	121.656000	7.118550	157.458000
24.978500	22.370200	86.518800	20.841200	75.003700	74.950900	61.541100	11.721200	104.995000	2.488630	488.223000	168.219000	166.618000	164.062000	146.027000	132.410000	177.300000	27.842200	6.559410	127.866000	126.537000	52.765300	87.258100	128.048000	11.733300	293.511000
28.205400	63.722700	107.673000	26.653500	79.993500	97.417000	79.467500	13.273300	122.216000	4.990440	627.988000	172.295000	170.467000	163.905000	138.007000	134.083000	138.318000	29.993600	6.021180	130.497000	128.620000	86.950100	96.144900	134.368000	13.273300	436.513000
25.981200	19.995700	88.380000	20.763300	75.037500	73.991500	62.411100	9.706580	105.658000	2.499740	495.111000	168.172000	166.594000	164.118000	146.322000	132.452000	177.547000	29.652600	6.441720	127.993000	126.637000	99.175000	88.466500	127.336000	9.714940	222.478000
26.579600	39.725100	106.833000	26.153300	74.984500	100.059000	80.247400	18.182700	121.696000	2.420790	635.653000	172.321000	170.398000	164.106000	138.199000	133.647000	179.517000	29.993600	7.018670	129.058000	127.097000	51.611800	90.562800	130.115000	18.189700	449.130000
25.996700	21.743900	88.379300	21.130200	75.002700	73.984300	62.387200	9.579290	105.212000	2.503500	495.025000	168.088000	166.544000	164.108000	147.403000	132.657000	177.425000	26.677600	5.114040	128.084000	126.660000	57.986900	88.400600	126.940000	9.559150	286.556000
25.366100	23.334600	87.948500	21.683000	74.989600	74.993500	62.568700	11.282000	105.217000	1.999950	496.232000	168.362000	166.722000	164.116000	146.154000	132.483000	177.275000	27.404600	6.329780	127.868000	126.472000	50.582800	87.239800	127.660000	11.291500	252.685000
28.745300	58.242100	111.052000	28.153000	80.000600	100.084000	82.306600	13.143100	126.099000	4.988330	650.286000	173.249000	171.474000	164.156000	137.858000	134.450000	138.779000	29.566500	4.311900	130.792000	128.755000	83.600100	95.775900	132.376000	13.143100	394.140000
23.493000	18.413400	99.371100	26.669000	75.012800	91.113300	75.878400	12.994600	116.048000	2.997850	601.526000	170.748000	168.949000	164.109000	138.127000	132.659000	136.018000	29.993600	6.629700	128.562000	126.891000	109.686000	85.851100	129.229000	12.994600	428.033000
26.008100	25.393400	108.984000	29.440800	80.018400	95.970000	82.975800	12.282600	121.924000	2.003580	654.678000	172.975000	171.213000	164.083000	136.625000	133.907000	134.994000	24.797900	0.462323	130.325000	128.466000	175.889000	90.584400	126.346000	12.282600	390.942000
