772	8
183.9	122.6	0.0	203.5	0.0	959.2	800.0	28.0	24.05
178.0	129.8	118.6	179.9	3.6	1007.3	746.8	3.0	20.73
290.4	0.0	96.2	168.1	9.4	961.2	865.0	56.0	45.08
116.0	173.0	0.0	192.0	0.0	909.8	891.9	90.0	31.02
155.0	183.0	0.0	193.0	9.0	877.0	868.0	28.0	23.79
331.0	0.0	0.0	192.0	0.0	978.0	825.0	7.0	16.26
250.0	0.0	95.7	187.4	5.5	956.9	861.2	56.0	38.33
108.3	162.4	0.0	203.5	0.0	938.2	849.0	7.0	7.72
349.0	0.0	0.0	192.0	0.0	1056.0	809.0	7.0	9.01
251.8	0.0	99.9	146.1	12.4	1006.0	899.8	3.0	21.02
439.0	177.0	0.0	186.0	11.1	884.9	707.9	56.0	71.7
164.6	0.0	150.4	181.6	11.7	1023.3	728.9	28.0	18.03
349.0	0.0	0.0	192.0	0.0	1047.0	806.0	3.0	14.99
331.0	0.0	0.0	192.0	0.0	978.0	825.0	28.0	31.45
313.0	0.0	0.0	178.0	8.0	1000.0	822.0	28.0	25.1
260.0	101.0	78.0	171.0	10.0	936.0	763.0	28.0	49.77
159.0	149.0	116.0	175.0	15.0	953.0	720.0	28.0	27.68
143.6	0.0	174.9	158.4	17.9	942.7	844.5	28.0	15.42
475.0	118.8	0.0	181.1	8.9	852.1	781.5	7.0	55.6
136.0	162.0	126.0	172.0	10.0	923.0	764.0	28.0	29.07
222.4	0.0	96.7	189.3	4.5	967.1	870.3	3.0	11.58
154.8	183.4	0.0	193.3	9.1	1047.4	696.7	28.0	18.29
310.0	143.0	111.0	168.0	22.0	914.0	651.0	28.0	33.69
469.0	117.2	0.0	137.8	32.2	852.1	840.5	56.0	69.3
214.9	53.8	121.9	155.6	9.6	1014.3	780.6	14.0	38.6
160.2	188.0	146.4	203.2	11.3	828.7	709.7	28.0	35.31
149.0	236.0	0.0	176.0	13.0	847.0	893.0	28.0	32.96
116.0	173.0	0.0	192.0	0.0	909.8	891.9	3.0	6.28
289.0	134.0	0.0	195.0	6.0	924.0	760.0	28.0	46.24
376.0	0.0	0.0	214.6	0.0	1003.5	762.4	3.0	16.28
295.8	0.0	0.0	185.7	0.0	1091.4	769.3	28.0	25.22
323.7	282.8	0.0	183.8	10.3	942.7	659.9	7.0	49.8
151.0	0.0	184.0	167.0	12.0	991.0	772.0	28.0	15.57
250.2	166.8	0.0	203.5	0.0	977.6	694.1	28.0	36.96
192.0	288.0	0.0	192.0	0.0	929.8	716.1	90.0	50.73
500.0	0.0	0.0	200.0	0.0	1125.0	613.0	28.0	44.09
342.0	38.0	0.0	228.0	0.0	932.0	670.0	180.0	52.12
295.8	0.0	0.0	185.7	0.0	1091.4	769.3	7.0	14.84
144.0	136.0	106.0	178.0	7.0	941.0	774.0	28.0	26.14
194.7	0.0	100.5	165.6	7.5	1006.4	905.9	28.0	25.72
382.0	0.0	0.0	186.0	0.0	1047.0	739.0	7.0	24.0
251.4	0.0	118.3	192.9	5.8	1043.6	754.3	28.0	33.27
290.4	0.0	96.2	168.1	9.4	961.2	865.0	28.0	34.74
190.3	0.0	125.2	166.6	9.9	1079.0	798.9	14.0	19.42
381.4	0.0	0.0	185.7	0.0	1104.6	784.3	7.0	14.54
190.7	0.0	125.4	162.1	7.8	1090.0	804.0	56.0	35.34
186.2	124.1	0.0	185.7	0.0	1083.4	764.3	28.0	17.6
156.0	178.0	187.0	221.0	7.0	854.0	614.0	28.0	29.41
297.0	0.0	0.0	186.0	0.0	1040.0	734.0	7.0	30.96
173.0	116.0	0.0	192.0	0.0	946.8	856.8	28.0	24.28
387.0	20.0	94.0	157.0	13.9	938.0	845.0	56.0	47.97
302.0	0.0	0.0	203.0	0.0	974.0	817.0	14.0	18.13
307.0	0.0	0.0	193.0	0.0	968.0	812.0	3.0	12.54
194.7	0.0	100.5	165.6	7.5	1006.4	905.9	14.0	24.99
213.7	98.1	24.5	181.7	6.9	1065.8	785.4	28.0	45.71
349.0	0.0	0.0	192.0	0.0	1047.0	806.0	28.0	32.72
310.0	142.8	0.0	167.9	10.0	914.3	804.0	28.0	45.3
397.0	0.0	0.0	185.7	0.0	1040.6	734.3	28.0	33.08
182.0	45.2	122.0	170.2	8.2	1059.4	780.7	100.0	48.67
229.7	0.0	118.2	195.2	6.1	1028.1	757.6	14.0	22.32
318.8	212.5	0.0	155.7	14.3	852.1	880.4	7.0	33.4
281.0	0.0	0.0	186.0	0.0	1104.0	774.0	7.0	14.5
323.7	282.8	0.0	183.8	10.3	942.7	659.9	3.0	28.3
359.0	19.0	141.0	154.0	10.9	942.0	801.0	3.0	23.64
165.0	0.0	143.6	163.8	0.0	1005.6	900.9	3.0	14.4
166.0	259.7	0.0	183.2	12.7	858.8	826.8	28.0	37.92
198.6	132.4	0.0	192.0	0.0	978.4	825.5	180.0	41.72
229.7	0.0	118.2	195.2	6.1	1028.1	757.6	28.0	24.54
193.5	290.2	0.0	185.7	0.0	998.2	704.3	28.0	32.63
275.0	0.0	0.0	183.0	0.0	1088.0	808.0	7.0	14.2
362.6	189.0	0.0	164.9	11.6	944.7	755.8	91.0	79.3
152.7	144.7	0.0	178.1	8.0	999.7	822.2	28.0	19.01
321.0	0.0	128.0	182.0	11.0	870.0	780.0	28.0	37.26
225.0	0.0	0.0	181.0	0.0	1113.0	833.0	28.0	17.34
349.0	0.0	0.0	192.0	0.0	1047.0	806.0	7.0	18.13
297.8	137.2	106.9	201.3	6.0	878.4	655.3	28.0	53.52
254.0	0.0	0.0	198.0	0.0	968.0	863.0	180.0	27.63
336.5	0.0	0.0	181.9	3.4	985.8	816.8	28.0	44.87
213.5	0.0	174.2	154.6	11.7	1052.3	775.5	14.0	33.7
252.0	0.0	0.0	185.0	0.0	1111.0	784.0	7.0	13.71
540.0	0.0	0.0	173.0	0.0	1125.0	613.0	28.0	67.31
531.3	0.0	0.0	141.8	28.2	852.1	893.7	56.0	58.8
139.6	209.4	0.0	192.0	0.0	1047.0	806.9	7.0	14.59
165.0	128.5	132.1	175.1	8.1	1005.8	746.6	56.0	53.72
424.0	22.0	132.0	168.0	8.9	822.0	750.0	3.0	32.11
446.0	24.0	79.0	162.0	11.6	967.0	712.0	56.0	55.25
277.2	97.8	24.5	160.7	11.2	1061.7	782.5	28.0	63.14
374.3	0.0	0.0	190.2	6.7	1013.2	730.4	28.0	39.06
252.0	97.0	76.0	194.0	8.0	835.0	821.0	28.0	33.4
255.0	0.0	0.0	192.0	0.0	889.8	945.0	90.0	21.86
190.7	0.0	125.4	162.1	7.8	1090.0	804.0	28.0	26.4
234.0	156.0	0.0	189.0	5.9	981.0	760.0	28.0	39.3
167.0	75.4	167.0	164.0	7.9	1007.3	770.1	100.0	56.81
133.0	210.0	0.0	196.0	3.0	949.0	795.0	28.0	31.03
155.6	243.5	0.0	180.3	10.7	1022.0	697.7	28.0	37.36
277.0	117.0	91.0	191.0	7.0	946.0	666.0	28.0	43.57
158.8	238.2	0.0	185.7	0.0	1040.6	734.3	7.0	9.62
218.9	0.0	124.1	158.5	11.3	1078.7	794.9	3.0	15.34
350.0	0.0	0.0	203.0	0.0	974.0	775.0	180.0	32.72
296.0	0.0	107.0	221.0	11.0	819.0	778.0	28.0	31.42
475.0	0.0	0.0	228.0	0.0	932.0	594.0	365.0	41.93
246.8	0.0	125.1	143.3	12.0	1086.8	800.9	56.0	60.32
183.9	122.6	0.0	203.5	0.0	959.2	800.0	90.0	32.53
150.0	236.8	0.0	173.8	11.9	1069.3	674.8	28.0	37.43
325.6	166.4	0.0	174.0	8.9	881.6	790.0	28.0	61.24
159.0	209.0	161.0	201.0	7.0	848.0	669.0	28.0	30.88
194.7	0.0	100.5	170.2	7.5	998.0	901.8	28.0	37.27
310.0	0.0	0.0	192.0	0.0	971.0	850.6	3.0	9.87
168.9	42.2	124.3	158.3	10.8	1080.8	796.2	56.0	39.15
362.6	189.0	0.0	164.9	11.6	944.7	755.8	3.0	35.3
143.8	136.3	106.2	178.1	7.5	941.5	774.3	28.0	26.15
139.7	163.9	127.7	236.7	5.8	868.6	655.6	28.0	35.23
172.4	13.6	172.4	156.8	4.1	1006.3	856.4	14.0	29.75
313.3	262.2	0.0	175.5	8.6	1046.9	611.8	3.0	28.8
212.5	0.0	100.4	159.3	8.7	1007.8	903.6	14.0	26.31
165.0	128.5	132.1	175.1	8.1	1005.8	746.6	28.0	46.39
194.7	0.0	100.5	165.6	7.5	1006.4	905.9	56.0	33.96
218.2	54.6	123.8	140.8	11.9	1075.7	792.7	56.0	61.99
139.6	209.4	0.0	192.0	0.0	1047.0	806.9	360.0	44.7
181.4	0.0	167.0	169.6	7.6	1055.6	777.8	14.0	21.6
202.0	11.0	141.0	206.0	1.7	942.0	801.0	3.0	9.85
491.0	26.0	123.0	210.0	3.9	882.0	699.0	56.0	59.59
133.1	210.2	0.0	195.7	3.1	949.4	795.3	28.0	28.94
424.0	22.0	132.0	168.0	8.9	822.0	750.0	28.0	72.1
157.0	236.0	0.0	192.0	0.0	935.4	781.2	7.0	16.89
149.0	153.0	194.0	192.0	8.0	935.0	623.0	28.0	24.58
251.8	0.0	99.9	146.1	12.4	1006.0	899.8	100.0	45.37
322.0	0.0	116.0	196.0	10.0	818.0	813.0	28.0	31.18
379.5	151.2	0.0	153.9	15.9	1134.3	605.0	3.0	28.6
190.0	190.0	0.0	228.0	0.0	932.0	670.0	180.0	46.93
190.0	190.0	0.0	228.0	0.0	932.0	670.0	90.0	42.33
275.0	180.0	120.0	162.0	10.4	830.0	765.0	28.0	76.24
284.0	15.0	141.0	179.0	5.5	842.0	801.0	3.0	13.4
350.0	0.0	0.0	203.0	0.0	974.0	775.0	7.0	18.13
284.0	15.0	141.0	179.0	5.5	842.0	801.0	7.0	24.13
252.3	0.0	98.8	146.3	14.2	987.8	889.0	100.0	60.95
375.0	93.8	0.0	126.6	23.4	852.1	992.6	7.0	45.7
339.0	0.0	0.0	197.0	0.0	968.0	781.0	180.0	36.45
362.6	189.0	0.0	164.9	11.6	944.7	755.8	3.0	35.3
200.0	0.0	0.0	180.0	0.0	1125.0	845.0	7.0	7.84
333.0	17.5	163.0	167.0	17.9	996.0	652.0	28.0	47.28
213.8	98.1	24.5	181.7	6.7	1066.0	785.5	14.0	17.84
212.6	0.0	100.4	159.4	10.4	1003.8	903.8	28.0	37.4
362.6	189.0	0.0	164.9	11.6	944.7	755.8	3.0	35.3
222.4	0.0	96.7	189.3	4.5	967.1	870.3	100.0	40.71
388.6	97.1	0.0	157.9	12.1	852.1	925.7	3.0	28.1
246.8	0.0	125.1	143.3	12.0	1086.8	800.9	14.0	42.22
359.0	19.0	141.0	154.0	10.9	942.0	801.0	56.0	68.75
289.0	0.0	0.0	192.0	0.0	913.2	895.3	90.0	32.07
277.1	0.0	97.4	160.6	11.8	973.9	875.6	56.0	51.04
143.0	169.4	142.7	190.7	8.4	967.4	643.5	28.0	29.73
380.0	0.0	0.0	228.0	0.0	932.0	670.0	365.0	52.52
212.0	141.3	0.0	203.5	0.0	973.4	750.0	7.0	15.03
401.8	94.7	0.0	147.4	11.4	946.8	852.1	7.0	54.1
213.5	0.0	174.2	154.6	11.7	1052.3	775.5	100.0	59.3
213.8	98.1	24.5	181.7	6.7	1066.0	785.5	28.0	40.23
362.6	189.0	0.0	164.9	11.6	944.7	755.8	7.0	55.9
397.0	0.0	0.0	185.7	0.0	1040.6	734.3	7.0	25.45
475.0	0.0	0.0	228.0	0.0	932.0	594.0	28.0	39.29
198.6	132.4	0.0	192.0	0.0	978.4	825.5	7.0	14.64
374.0	189.2	0.0	170.1	10.1	926.1	756.7	56.0	63.4
190.3	0.0	125.2	161.9	9.9	1088.1	802.6	3.0	9.45
317.9	0.0	126.5	209.7	5.7	860.5	736.6	28.0	40.06
304.0	76.0	0.0	228.0	0.0	932.0	670.0	90.0	49.19
475.0	0.0	59.0	142.0	1.9	1098.0	641.0	28.0	57.23
153.0	102.0	0.0	192.0	0.0	888.0	943.1	3.0	4.78
167.0	75.4	167.0	164.0	7.9	1007.3	770.1	3.0	15.52
298.1	0.0	107.0	186.4	6.1	879.0	815.2	28.0	42.64
295.7	0.0	95.6	171.5	8.9	955.1	859.2	3.0	22.95
139.6	209.4	0.0	192.0	0.0	1047.0	806.9	90.0	39.36
500.0	0.0	0.0	140.0	4.0	966.0	853.0	28.0	67.57
359.0	19.0	141.0	154.0	10.9	942.0	801.0	56.0	66.78
246.8	0.0	125.1	143.3	12.0	1086.8	800.9	28.0	52.5
198.6	132.4	0.0	192.0	0.0	978.4	825.5	90.0	38.07
213.8	98.1	24.5	181.7	6.7	1066.0	785.5	3.0	13.18
323.7	282.8	0.0	183.8	10.3	942.7	659.9	56.0	80.2
389.9	189.0	0.0	145.9	22.0	944.7	755.8	28.0	74.5
380.0	95.0	0.0	228.0	0.0	932.0	594.0	270.0	41.15
393.0	0.0	0.0	192.0	0.0	940.0	758.0	28.0	39.58
350.0	0.0	0.0	203.0	0.0	974.0	775.0	28.0	27.34
266.0	114.0	0.0	228.0	0.0	932.0	670.0	180.0	48.7
165.0	128.5	132.1	175.1	8.1	1005.8	746.6	100.0	55.02
312.9	160.5	0.0	177.6	9.6	916.6	759.5	28.0	52.45
355.9	0.0	141.6	193.3	11.0	801.4	778.4	28.0	40.87
173.0	116.0	0.0	192.0	0.0	946.8	856.8	90.0	32.1
425.0	106.3	0.0	151.4	18.6	936.0	803.7	56.0	64.9
276.0	116.0	90.0	180.0	9.0	870.0	768.0	28.0	44.28
424.0	22.0	132.0	178.0	8.5	822.0	750.0	56.0	65.7
331.0	0.0	0.0	192.0	0.0	978.0	825.0	3.0	13.52
491.0	26.0	123.0	201.0	3.9	822.0	699.0	7.0	37.92
362.6	189.0	0.0	164.9	11.6	944.7	755.8	28.0	71.3
212.0	0.0	124.8	159.0	7.8	1085.4	799.5	100.0	47.82
540.0	0.0	0.0	173.0	0.0	1125.0	613.0	90.0	69.66
192.0	288.0	0.0	192.0	0.0	929.8	716.1	28.0	39.32
333.0	0.0	0.0	192.0	0.0	931.2	842.6	28.0	31.97
387.0	20.0	94.0	157.0	14.3	938.0	845.0	7.0	36.84
505.0	0.0	60.0	195.0	0.0	1030.0	630.0	28.0	64.02
385.0	0.0	136.0	158.0	20.0	903.0	768.0	28.0	55.55
231.8	0.0	121.6	174.0	6.7	1056.4	778.5	56.0	42.7
213.5	0.0	174.2	159.2	11.7	1043.6	771.9	56.0	51.26
252.3	0.0	98.8	146.3	14.2	987.8	889.0	14.0	42.29
296.0	0.0	0.0	192.0	0.0	1085.0	765.0	28.0	21.65
152.6	238.7	0.0	200.0	6.3	1001.8	683.9	28.0	26.86
296.0	0.0	0.0	192.0	0.0	1085.0	765.0	90.0	29.39
236.0	0.0	0.0	193.0	0.0	968.0	885.0	7.0	9.99
153.1	145.0	113.0	178.5	8.0	867.2	824.0	28.0	26.23
325.0	0.0	0.0	184.0	0.0	1063.0	783.0	7.0	17.54
337.9	189.0	0.0	174.9	9.5	944.7	755.8	7.0	35.1
525.0	0.0	0.0	189.0	0.0	1125.0	613.0	270.0	67.11
203.5	305.3	0.0	203.5	0.0	963.4	630.0	28.0	41.68
145.9	230.5	0.0	202.5	3.4	827.0	871.8	28.0	32.72
210.7	316.1	0.0	185.7	0.0	977.0	689.3	28.0	37.81
212.0	0.0	124.8	159.0	7.8	1085.4	799.5	56.0	45.08
194.7	0.0	100.5	170.2	7.5	998.0	901.8	100.0	44.28
165.0	0.0	150.0	182.0	12.0	1023.0	729.0	28.0	18.03
190.3	0.0	125.2	161.9	9.9	1088.1	802.6	28.0	28.47
305.0	0.0	100.0	196.0	10.0	959.0	705.0	28.0	30.12
310.0	0.0	0.0	192.0	0.0	1012.0	830.0	90.0	35.76
374.0	189.2	0.0	170.1	10.1	926.1	756.7	7.0	46.2
349.0	0.0	0.0	192.0	0.0	1047.0	806.0	90.0	39.49
146.0	173.0	0.0	182.0	3.0	986.0	817.0	28.0	23.74
146.0	230.0	0.0	202.0	3.0	827.0	872.0	28.0	33.06
387.0	20.0	94.0	157.0	11.6	938.0	845.0	56.0	61.46
322.0	0.0	0.0	203.0	0.0	974.0	800.0	28.0	25.18
281.0	0.0	0.0	185.0	0.0	1104.0	774.0	28.0	22.44
313.3	262.2	0.0	175.5	8.6	1046.9	611.8	7.0	42.8
213.5	0.0	174.2	159.2	11.7	1043.6	771.9	3.0	15.61
331.0	0.0	0.0	192.0	0.0	1025.0	821.0	90.0	37.91
149.0	139.0	109.0	193.0	6.0	892.0	780.0	28.0	23.69
491.0	26.0	123.0	210.0	3.9	882.0	699.0	28.0	55.55
277.1	0.0	97.4	160.6	11.8	973.9	875.6	100.0	55.64
237.5	237.5	0.0	228.0	0.0	932.0	594.0	7.0	26.26
401.8	94.7	0.0	147.4	11.4	946.8	852.1	3.0	41.1
380.0	0.0	0.0	228.0	0.0	932.0	670.0	270.0	53.3
500.0	0.0	0.0	200.0	0.0	1125.0	613.0	270.0	55.16
469.0	117.2	0.0	137.8	32.2	852.1	840.5	28.0	66.9
229.7	0.0	118.2	195.2	6.1	1028.1	757.6	3.0	13.36
143.7	170.2	132.6	191.6	8.5	814.1	805.3	28.0	29.87
446.0	24.0	79.0	162.0	11.6	967.0	712.0	3.0	23.35
322.0	149.0	0.0	186.0	8.0	951.0	709.0	28.0	52.42
212.1	0.0	121.6	180.3	5.7	1057.6	779.3	56.0	34.2
150.0	237.0	0.0	174.0	12.0	1069.0	675.0	28.0	37.43
229.7	0.0	118.2	195.2	6.1	1028.1	757.6	56.0	31.35
251.4	0.0	118.3	188.5	5.8	1028.4	757.7	28.0	29.65
359.0	19.0	141.0	154.0	10.9	942.0	801.0	7.0	35.75
238.1	0.0	94.1	186.7	7.0	949.9	847.0	56.0	39.59
469.0	117.2	0.0	137.8	32.2	852.1	840.5	7.0	54.9
280.0	129.0	100.0	172.0	9.0	825.0	805.0	28.0	52.82
144.0	170.0	133.0	192.0	8.0	814.0	805.0	28.0	29.87
229.7	0.0	118.2	195.2	6.1	1028.1	757.6	100.0	40.86
393.0	0.0	0.0	192.0	0.0	940.0	758.0	3.0	19.11
214.9	53.8	121.9	155.6	9.6	1014.3	780.6	28.0	52.2
525.0	0.0	0.0	189.0	0.0	1125.0	613.0	3.0	33.8
151.6	0.0	111.9	184.4	7.9	992.0	815.9	28.0	12.18
166.1	0.0	163.3	176.5	4.5	1058.6	780.1	100.0	33.54
400.0	0.0	0.0	187.0	0.0	1025.0	745.0	7.0	30.14
213.5	0.0	174.2	159.2	11.7	1043.6	771.9	28.0	44.64
385.0	0.0	0.0	186.0	0.0	966.0	763.0	14.0	27.92
135.7	203.5	0.0	185.7	0.0	1076.2	759.3	7.0	7.51
531.3	0.0	0.0	141.8	28.2	852.1	893.7	7.0	46.9
288.0	192.0	0.0	192.0	0.0	932.0	717.8	90.0	50.53
238.1	0.0	0.0	185.7	0.0	1118.8	789.3	7.0	10.34
190.0	190.0	0.0	228.0	0.0	932.0	670.0	28.0	40.86
295.7	0.0	95.6	171.5	8.9	955.1	859.2	28.0	39.94
313.3	262.2	0.0	175.5	8.6	1046.9	611.8	56.0	64.9
379.5	151.2	0.0	153.9	15.9	1134.3	605.0	56.0	54.9
304.0	140.0	0.0	214.0	6.0	895.0	722.0	28.0	33.42
491.0	26.0	123.0	201.0	3.9	822.0	699.0	3.0	29.55
287.0	121.0	94.0	188.0	9.0	904.0	696.0	28.0	41.94
388.6	97.1	0.0	157.9	12.1	852.1	925.7	7.0	34.9
310.0	0.0	0.0	192.0	0.0	970.0	850.0	90.0	34.68
167.4	129.9	128.6	175.5	7.8	1006.3	746.6	14.0	31.81
141.3	212.0	0.0	203.5	0.0	971.8	748.5	7.0	10.39
212.0	141.3	0.0	203.5	0.0	973.4	750.0	3.0	6.81
318.8	212.5	0.0	155.7	14.3	852.1	880.4	28.0	55.5
158.8	238.2	0.0	185.7	0.0	1040.6	734.3	28.0	21.07
213.5	0.0	174.2	159.2	11.7	1043.6	771.9	100.0	52.96
425.0	106.3	0.0	153.5	16.5	852.1	887.1	28.0	60.29
540.0	0.0	0.0	162.0	2.5	1040.0	676.0	28.0	79.99
362.6	189.0	0.0	164.9	11.6	944.7	755.8	91.0	79.3
326.5	0.0	137.9	199.0	10.8	801.1	792.5	28.0	38.63
337.9	189.0	0.0	174.9	9.5	944.7	755.8	28.0	49.9
218.9	0.0	124.1	158.5	11.3	1078.7	794.9	56.0	37.27
446.0	24.0	79.0	162.0	11.6	967.0	712.0	28.0	57.03
425.0	106.3	0.0	151.4	18.6	936.0	803.7	28.0	61.8
380.0	95.0	0.0	228.0	0.0	932.0	594.0	180.0	40.76
366.0	187.0	0.0	191.3	6.6	824.3	756.9	28.0	65.91
200.0	133.0	0.0	192.0	0.0	965.4	806.2	3.0	11.41
166.8	250.2	0.0	203.5	0.0	975.6	692.6	90.0	43.57
167.4	129.9	128.6	175.5	7.8	1006.3	746.6	3.0	14.94
231.8	0.0	121.6	174.0	6.7	1056.4	778.5	28.0	33.73
213.7	0.0	174.7	154.8	10.2	1053.5	776.4	100.0	50.08
165.0	0.0	143.6	163.8	0.0	1005.6	900.9	100.0	37.96
202.0	11.0	141.0	206.0	1.7	942.0	801.0	56.0	23.25
387.0	20.0	94.0	157.0	11.6	938.0	845.0	7.0	41.67
182.0	45.2	122.0	170.2	8.2	1059.4	780.7	56.0	43.5
491.0	26.0	123.0	210.0	3.9	882.0	699.0	3.0	25.61
376.0	0.0	0.0	214.6	0.0	1003.5	762.4	56.0	36.3
362.6	189.0	0.0	164.9	11.6	944.7	755.8	56.0	77.3
237.5	237.5	0.0	228.0	0.0	932.0	594.0	270.0	38.41
218.9	0.0	124.1	158.5	11.3	1078.7	794.9	14.0	26.05
310.0	0.0	0.0	192.0	0.0	970.0	850.0	360.0	38.11
295.7	0.0	95.6	171.5	8.9	955.1	859.2	56.0	48.72
381.4	0.0	0.0	185.7	0.0	1104.6	784.3	28.0	22.49
166.8	250.2	0.0	203.5	0.0	975.6	692.6	3.0	6.9
313.0	145.0	0.0	178.0	8.0	1002.0	689.0	28.0	41.05
331.0	0.0	0.0	192.0	0.0	978.0	825.0	90.0	37.23
250.2	166.8	0.0	203.5	0.0	977.6	694.1	7.0	19.35
531.3	0.0	0.0	141.8	28.2	852.1	893.7	28.0	56.4
133.0	200.0	0.0	192.0	0.0	927.4	839.2	3.0	6.88
310.0	0.0	0.0	192.0	0.0	970.0	850.0	28.0	27.92
337.9	189.0	0.0	174.9	9.5	944.7	755.8	56.0	59.89
158.4	0.0	194.9	219.7	11.0	897.7	712.9	28.0	8.54
203.5	305.3	0.0	203.5	0.0	963.4	630.0	7.0	19.54
375.0	0.0	0.0	186.0	0.0	1038.0	758.0	7.0	26.06
266.0	114.0	0.0	228.0	0.0	932.0	670.0	270.0	51.73
254.0	0.0	0.0	198.0	0.0	968.0	863.0	365.0	29.79
168.0	42.1	163.8	121.8	5.7	1058.7	780.1	28.0	24.24
250.2	166.8	0.0	203.5	0.0	977.6	694.1	90.0	47.71
446.0	24.0	79.0	162.0	11.6	967.0	712.0	7.0	39.3
210.7	316.1	0.0	185.7	0.0	977.0	689.3	7.0	21.82
295.0	0.0	0.0	185.0	0.0	1069.0	769.0	28.0	25.18
374.0	189.2	0.0	170.1	10.1	926.1	756.7	3.0	34.4
166.1	0.0	163.3	176.5	4.5	1058.6	780.1	14.0	25.48
380.0	95.0	0.0	228.0	0.0	932.0	594.0	90.0	40.56
200.0	0.0	0.0	180.0	0.0	1125.0	845.0	28.0	12.25
355.0	19.0	97.0	145.0	13.1	967.0	871.0	28.0	44.03
255.0	0.0	0.0	192.0	0.0	889.8	945.0	28.0	18.75
277.2	97.8	24.5	160.7	11.2	1061.7	782.5	56.0	66.82
286.3	200.9	0.0	144.7	11.2	1004.6	803.7	91.0	76.8
212.1	0.0	121.6	180.3	5.7	1057.6	779.3	14.0	20.92
212.6	0.0	100.4	159.4	10.4	1003.8	903.8	100.0	47.74
194.7	0.0	100.5	170.2	7.5	998.0	901.8	3.0	12.18
425.0	106.3	0.0	153.5	16.5	852.1	887.1	3.0	33.4
178.0	129.8	118.6	179.9	3.6	1007.3	746.8	14.0	34.24
168.9	42.2	124.3	158.3	10.8	1080.8	796.2	100.0	48.15
387.0	20.0	94.0	157.0	14.3	938.0	845.0	56.0	56.34
332.5	142.5	0.0	228.0	0.0	932.0	594.0	180.0	39.78
525.0	0.0	0.0	189.0	0.0	1125.0	613.0	14.0	48.4
313.0	161.0	0.0	178.0	10.0	917.0	759.0	28.0	52.44
200.0	133.0	0.0	192.0	0.0	965.4	806.2	7.0	17.17
213.7	98.1	24.5	181.7	6.9	1065.8	785.4	3.0	18.0
525.0	0.0	0.0	189.0	0.0	1125.0	613.0	180.0	61.92
305.3	203.5	0.0	203.5	0.0	965.4	631.0	3.0	14.14
451.0	0.0	0.0	165.0	11.3	1030.0	745.0	28.0	78.8
285.0	190.0	0.0	163.0	7.6	1031.0	685.0	28.0	53.58
425.0	106.3	0.0	153.5	16.5	852.1	887.1	3.0	33.4
246.8	0.0	125.1	143.3	12.0	1086.8	800.9	3.0	23.52
